gs_cluuid_key,devicetype,ipaddress,footstep_count
-9223372036376323872,Mobile,105584091,2076
-9223372034729950327,Mobile,167413148,2076
-9223372034655043626,Mobile,118481084,2076
-9223372034942927491,Mobile,88744322,2076
-9223372035154193165,Mobile,10464826,2076
-9223372036415508852,Mobile,122533434,2076
-9223372036653751304,Mobile,159258227,2076
-9223372036150790356,Mobile,138269956,2076
-9223372036154316427,Mobile,72446076,2076
-9223372035480758823,Mobile,173680682,2075
-9223372034575031576,Mobile,55496487,2075
-9223372034387380465,Mobile,160101182,2075
-9223372034863532994,Mobile,155892931,2075
-9223372034760222665,Mobile,174883841,2075
-9223372034623495129,Mobile,110959761,2075
-9223372036528694144,Mobile,75314657,2075
-9223372036700364376,Mobile,2480642,2075
-9223372036376268905,Mobile,67589525,2075
-9223372034504630537,Tablet,58120779,2075
-9223372034483733709,Mobile,173467875,2075
-9223372036199195380,Tablet,50871941,2075
-9223372036445491273,Mobile,92972031,2075
-9223372035116388008,Mobile,103072968,2075
-9223372034743809240,Mobile,168664116,2075
-9223372036553268862,Mobile,63505159,2075
-9223372034478009008,Mobile,133729265,2075
-9223372036749038414,Mobile,65655196,2075
-9223372034576293828,Mobile,171863707,2075
-9223372034461907182,Mobile,115317249,2075
-9223372035457278654,Mobile,7270047,2075
-9223372036305756763,Mobile,25939140,2075
-9223372034500964054,Mobile,169075719,2075
-9223372034428417125,Tablet,10365265,2075
-9223372036309259857,Mobile,164060243,2074
-9223372036455049251,Mobile,171616661,2074
-9223372036708628881,Mobile,165710619,2074
-9223372036632877421,Mobile,63955188,2074
-9223372036645665696,Mobile,106776629,2074
-9223372036123090416,Mobile,107623880,2074
-9223372036126104856,Mobile,34256850,2074
-9223372036118181982,Tablet,167902365,2074
-9223372035320265925,Mobile,48773252,2074
-9223372034492043216,Mobile,166174670,2074
-9223372034522105441,Mobile,121319522,2074
-9223372034797845213,Mobile,173932247,2074
-9223372034528115318,Mobile,169116842,2074
-9223372036705009938,Mobile,99295299,2074
-9223372036475788831,Mobile,157875146,2074
-9223372035203829286,Mobile,29262022,2074
-9223372036165785664,Mobile,76102934,2074
-9223372036645234333,Mobile,155799823,2074
-9223372036600335042,Mobile,27645476,2074
-9223372035842855099,Mobile,139648497,2074
-9223372034381678931,Mobile,175225495,2074
-9223372035193924836,Mobile,172839688,2074
-9223372035807703346,Mobile,153542055,2074
-9223372034456296338,Mobile,169892895,2074
-9223372036565479276,Mobile,72636200,2074
-9223372036425845368,Mobile,121801523,2074
-9223372036444412145,Mobile,14649695,2073
-9223372036460145283,Mobile,159848519,2073
-9223372036701425390,Mobile,10699573,2073
-9223372035404341777,Mobile,51046758,2073
-9223372036148559015,Mobile,172786982,2073
-9223372036095150563,Mobile,113818206,2073
-9223372034552218973,Mobile,94557192,2073
-9223372035354580365,Mobile,113532451,2073
-9223372034437779989,Mobile,136132981,2073
-9223372036116173657,Mobile,61840078,2073
-9223372036615617228,Mobile,31017959,2073
-9223372036576197031,Mobile,53206620,2073
-9223372036418646287,Mobile,141821446,2073
-9223372036602335328,Mobile,134248612,2073
-9223372035518483074,Mobile,96349662,2073
-9223372035403824082,Mobile,16737394,2073
-9223372035282872404,Mobile,29561241,2073
-9223372036745100764,Mobile,128903396,2073
-9223372036359372358,Mobile,101743657,2073
-9223372036495922929,Mobile,167242514,2073
-9223372035522773533,Mobile,156942291,2073
-9223372035572656607,Mobile,165674164,2073
-9223372034495891010,Mobile,69793300,2073
-9223372035268852132,Mobile,155982698,2073
-9223372034874300974,Mobile,70945762,2073
-9223372035588965341,Mobile,27675205,2073
-9223372035560105870,Mobile,1873525,2073
-9223372036752999081,Mobile,171741016,2073
-9223372036194144790,Mobile,164006742,2073
-9223372036215770830,Mobile,147923306,2072
-9223372036456106066,Mobile,107694439,2072
-9223372036752702762,Mobile,173984216,2072
-9223372036662501310,Mobile,134761991,2072
-9223372036510933023,Mobile,18992374,2072
-9223372035322054702,Mobile,4870725,2072
-9223372034647272538,Mobile,78066450,2072
-9223372035517180693,Mobile,172704948,2072
-9223372035834293374,Mobile,42837905,2072
-9223372036713395052,Mobile,43693842,2072
-9223372034535740119,Mobile,95323470,2072
-9223372035407535385,Mobile,6818874,2072
-9223372035812168224,Mobile,76597633,2072
-9223372036744733831,Mobile,17900335,2072
-9223372036713818912,Mobile,175133195,2072
-9223372035822710456,Mobile,168667358,2072
-9223372035546688145,Mobile,165955332,2072
-9223372034996767124,Mobile,56220602,2072
-9223372036144289584,Mobile,171930065,2072
-9223372036751298362,Mobile,127680642,2072
-9223372034495872220,Mobile,138718623,2072
-9223372036698416562,Mobile,162514304,2072
-9223372036429272134,Mobile,95100649,2072
-9223372036300732507,Mobile,175421202,2071
-9223372036592238339,Mobile,96766007,2071
-9223372036618980928,Mobile,102969643,2071
-9223372035826858386,Mobile,33743115,2071
-9223372034719951790,Mobile,36580133,2071
-9223372034682666754,Mobile,61408214,2071
-9223372034613301167,Mobile,122062620,2071
-9223372036356944841,Mobile,43764159,2071
-9223372036188161575,Mobile,170224853,2071
-9223372035511683648,Mobile,2637790,2071
-9223372034724351801,Mobile,114345215,2071
-9223372036296067555,Mobile,110145664,2071
-9223372034495804413,Mobile,107850593,2071
-9223372035848322977,Mobile,162163086,2071
-9223372035612976206,Mobile,29501013,2071
-9223372035509220182,Mobile,97981847,2071
-9223372035449465980,Mobile,83351652,2071
-9223372036752849207,Mobile,71977239,2071
-9223372034599075275,Mobile,130806969,2071
-9223372036506368480,Mobile,58521857,2071
-9223372036596630565,Mobile,149794498,2071
-9223372036452646401,Mobile,40847666,2071
-9223372034365922677,Mobile,24641483,2071
-9223372036244359937,Mobile,73375476,2070
-9223372034569430573,Mobile,24400847,2070
-9223372036747877054,Mobile,171168372,2070
-9223372036369659851,Mobile,127081906,2070
-9223372035592852963,Mobile,148311520,2070
-9223372035544569317,Mobile,87433870,2070
-9223372035838904030,Mobile,149070103,2070
-9223372035307011851,Mobile,147563966,2070
-9223372035159396489,Mobile,153732145,2070
-9223372034600968487,Mobile,172945396,2070
-9223372034495892374,Mobile,100340158,2070
-9223372036602504251,Mobile,114121289,2070
-9223372034614071045,Mobile,97054025,2070
-9223372034657304196,Mobile,163362579,2070
-9223372034572659834,Mobile,90591771,2070
-9223372034778476005,Mobile,3003016,2070
-9223372036595455131,Mobile,43280074,2070
-9223372036143786029,Mobile,172199631,2070
-9223372034499540432,Mobile,126538023,2070
-9223372034819473486,Mobile,156518279,2070
-9223372035822265147,Mobile,63231693,2070
-9223372036721076619,Mobile,39250764,2070
-9223372036456287090,Tablet,153143488,2070
-9223372036292114548,Mobile,119791897,2069
-9223372036586821809,Mobile,156975401,2069
-9223372034390613273,Mobile,139718100,2069
-9223372035404579633,Mobile,101055667,2069
-9223372036501441278,Mobile,169238130,2069
-9223372036190788493,Mobile,164724288,2069
-9223372034806084941,Mobile,168200655,2069
-9223372034566314032,Mobile,27792704,2069
-9223372035256439396,Mobile,92645951,2069
-9223372036745567606,Tablet,50670383,2069
-9223372036397362976,Mobile,150969451,2069
-9223372036307401823,Mobile,110870242,2069
-9223372035660850834,Mobile,171407369,2069
-9223372034375609064,Mobile,132977180,2069
-9223372036151050915,Mobile,162014891,2069
-9223372036628090921,Mobile,153261587,2069
-9223372035826683542,Mobile,117293171,2069
-9223372035617711881,Mobile,110393937,2069
-9223372036262092726,Mobile,5949922,2069
-9223372036746551696,Mobile,147410004,2069
-9223372034676588641,Mobile,48975317,2069
-9223372035498207485,Mobile,102410036,2069
-9223372036437088094,Tablet,5135595,2069
-9223372036698566411,Mobile,114885710,2069
-9223372035301469576,Mobile,45654284,2069
-9223372034674159899,Desktop,8820684,2069
-9223372036309888955,Mobile,25493221,2069
-9223372036745366777,Mobile,126548323,2069
-9223372035636149920,Mobile,6850966,2069
-9223372036578755722,Mobile,83864323,2068
-9223372035228094514,Mobile,138615624,2068
-9223372034591894231,Mobile,18377741,2068
-9223372036678789011,Mobile,123216241,2068
-9223372036618506535,Mobile,43787673,2068
-9223372035829084735,Mobile,35413582,2068
-9223372036638199181,Mobile,104852349,2068
-9223372036560954112,Mobile,66693173,2068
-9223372035824358106,Mobile,161434925,2068
-9223372036713960643,Mobile,28746284,2068
-9223372036722322009,Mobile,141599261,2068
-9223372036344840470,Mobile,49414145,2068
-9223372036121562538,Mobile,168280517,2068
-9223372034630686700,Mobile,144999385,2068
-9223372036098003702,Mobile,54209520,2068
-9223372036290492067,Mobile,2758102,2068
-9223372036252101568,Mobile,171141504,2068
-9223372036753148265,Mobile,30047651,2068
-9223372036708032700,Mobile,75455783,2068
-9223372036671746986,Mobile,134913564,2068
-9223372036585611335,Mobile,145013246,2068
-9223372035080353215,Mobile,82518139,2068
-9223372035093805447,Mobile,13977686,2068
-9223372035479632831,Mobile,114549545,2068
-9223372035840428912,Mobile,103571738,2068
-9223372034499488231,Mobile,107666822,2068
-9223372034501650951,Mobile,141603439,2068
-9223372036105191373,Mobile,133112549,2068
-9223372036130649196,Mobile,165761162,2068
-9223372035613222865,Mobile,171700987,2067
-9223372034537970947,Mobile,71884092,2067
-9223372036623019315,Mobile,126335722,2067
-9223372036267226773,Mobile,80889755,2067
-9223372036133507711,Mobile,49798769,2067
-9223372036456255838,Mobile,1751467,2067
-9223372036753255096,Mobile,135415883,2067
-9223372034453799777,Mobile,171983580,2067
-9223372034411007398,Mobile,174970315,2067
-9223372036640985036,Mobile,119049755,2067
-9223372036344861666,Mobile,7219058,2067
-9223372034956624252,Mobile,111687299,2067
-9223372036529588569,Mobile,56433779,2067
-9223372036706696176,Mobile,2060342,2067
-9223372036753323090,Mobile,171095478,2067
-9223372034616989091,Mobile,30586237,2067
-9223372034493040890,Mobile,106842140,2067
-9223372035175643225,Mobile,55346544,2066
-9223372036279960417,Mobile,170959993,2066
-9223372034528159931,Mobile,62487065,2066
-9223372034700912028,Mobile,115267008,2066
-9223372036227112906,Mobile,151694681,2066
-9223372036594566119,Tablet,19300043,2066
-9223372036540158021,Mobile,160028102,2066
-9223372036748377271,Tablet,145490332,2066
-9223372036753100288,Mobile,169503302,2066
-9223372034520671270,Mobile,167009374,2066
-9223372036710462081,Mobile,117566865,2066
-9223372036352846514,Mobile,23477265,2066
-9223372035463298511,Mobile,147827302,2066
-9223372035289924972,Mobile,128817964,2066
-9223372036185175807,Mobile,152956165,2066
-9223372036193525273,Mobile,172687328,2066
-9223372036486035079,Mobile,21447367,2066
-9223372036659680212,Mobile,162841895,2066
-9223372035805031536,Mobile,45481948,2066
-9223372035498978974,Mobile,52669374,2066
-9223372035830505969,Mobile,23619617,2066
-9223372036519151090,Mobile,113763759,2066
-9223372036752705207,Mobile,84522522,2066
-9223372035102514295,Mobile,112430996,2066
-9223372036154367140,Tablet,171864946,2066
-9223372036150497995,Mobile,81287921,2066
-9223372035517689282,Mobile,171695986,2066
-9223372036676929573,Mobile,73659033,2066
-9223372036753208622,Mobile,142225486,2066
-9223372036752275757,Mobile,94507431,2065
-9223372036523901348,Mobile,149873886,2065
-9223372036230875592,Mobile,29190660,2065
-9223372036457867735,Mobile,29187238,2065
-9223372035124818207,Mobile,5939021,2065
-9223372035201843398,Mobile,6878553,2065
-9223372034547234976,Mobile,174066623,2065
-9223372034648407398,Mobile,155858196,2065
-9223372034525430337,Mobile,8720934,2065
-9223372034440674357,Mobile,34661010,2065
-9223372036597813750,Mobile,135340783,2065
-9223372035265849929,Mobile,14733229,2065
-9223372034527873740,Mobile,17297170,2065
-9223372034471875628,Mobile,173718968,2065
-9223372035567969963,Mobile,135059308,2065
-9223372036159706859,Mobile,167627400,2065
-9223372036186817639,Mobile,166111454,2065
-9223372035246244932,Mobile,101206914,2065
-9223372034940511998,Mobile,39361131,2065
-9223372034479178625,Mobile,98762396,2065
-9223372035479055021,Mobile,142066697,2065
-9223372036474243279,Mobile,6609737,2065
-9223372034527818848,Mobile,45667248,2065
-9223372034394597957,Mobile,84644022,2065
-9223372036663805362,Mobile,126171662,2065
-9223372034460056125,Mobile,14621133,2065
-9223372035812054208,Mobile,109939373,2065
-9223372034495476938,Mobile,52420237,2065
-9223372036307890858,Mobile,159030377,2065
-9223372035292490897,Mobile,128826566,2065
-9223372036694931114,Mobile,88071758,2064
-9223372035820800547,Mobile,137087441,2064
-9223372034476483326,Mobile,144305458,2064
-9223372036540719929,Mobile,60016005,2064
-9223372034876507704,Mobile,163059226,2064
-9223372034501647430,Mobile,55816621,2064
-9223372036545108796,Mobile,165148181,2064
-9223372036328776300,Mobile,100296796,2064
-9223372036377980516,Mobile,100922583,2064
-9223372036112155335,Mobile,97340253,2064
-9223372034900662157,Mobile,67520878,2064
-9223372035101105924,Mobile,30154318,2064
-9223372034514760496,Mobile,165678974,2064
-9223372036269674612,Mobile,65456661,2064
-9223372036620086368,Mobile,151852611,2064
-9223372036631533412,Mobile,132352482,2064
-9223372036753008597,Mobile,25419596,2064
-9223372036458346258,Mobile,159088523,2064
-9223372036329485559,Mobile,1841197,2064
-9223372036594213553,Mobile,97747175,2064
-9223372036651883193,Mobile,135384660,2063
-9223372035242616950,Mobile,28645373,2063
-9223372034775635022,Mobile,139056217,2063
-9223372036210936539,Mobile,66410872,2063
-9223372036409818677,Mobile,68353263,2063
-9223372036382153854,Mobile,172954416,2063
-9223372036753324128,Tablet,150763070,2063
-9223372036745984564,Mobile,61616015,2063
-9223372036752683116,Mobile,155266747,2063
-9223372035341027069,Mobile,173028125,2063
-9223372034500457522,Mobile,17698334,2063
-9223372035247537782,Mobile,140896159,2063
-9223372034964526606,Mobile,80516275,2063
-9223372034616975924,Mobile,166861842,2063
-9223372034579164126,Mobile,151716486,2063
-9223372036232428692,Mobile,105059258,2063
-9223372036630650559,Mobile,167019917,2063
-9223372036688975977,Mobile,103242254,2063
-9223372034418040833,Mobile,172010623,2063
-9223372036460631795,Tablet,140080652,2063
-9223372035559351260,Mobile,52456750,2063
-9223372034417232886,Mobile,134141916,2063
-9223372036668182827,Tablet,57127217,2063
-9223372035476061082,Mobile,151372772,2063
-9223372036704951066,Mobile,127565858,2063
-9223372036273497384,Mobile,95528427,2063
-9223372036490466427,Mobile,24572088,2063
-9223372035268197991,Mobile,50436014,2062
-9223372036696938596,Mobile,164218966,2062
-9223372035535735094,Mobile,169078628,2062
-9223372035404912394,Mobile,132778429,2062
-9223372034863388308,Mobile,134944303,2062
-9223372034473839213,Mobile,82478294,2062
-9223372035843252429,Mobile,39256152,2062
-9223372036482901126,Mobile,164126051,2062
-9223372036712956713,Mobile,166746465,2062
-9223372036680947277,Mobile,115540194,2062
-9223372034794798392,Mobile,158072071,2062
-9223372034637166616,Mobile,36245298,2062
-9223372036753127563,Mobile,124408683,2062
-9223372036509388167,Mobile,112519525,2062
-9223372034780559395,Mobile,23757148,2062
-9223372036710690416,Mobile,165916638,2062
-9223372036150733460,Mobile,155054635,2062
-9223372036457518190,Mobile,165970543,2062
-9223372035467328850,Mobile,172919280,2062
-9223372035316451544,Mobile,6050632,2062
-9223372034684372339,Mobile,30783000,2062
-9223372034437443475,Mobile,2220460,2062
-9223372036661021918,Mobile,5472854,2062
-9223372036753306474,Mobile,3181399,2062
-9223372036753204585,Mobile,148462833,2062
-9223372036206611938,Mobile,814740,2062
-9223372036134592716,Mobile,128952659,2062
-9223372035840361425,Mobile,172173155,2062
-9223372034487418270,Mobile,175236628,2062
-9223372035638695661,Mobile,50471485,2061
-9223372035411122570,Mobile,135933527,2061
-9223372036602637564,Mobile,19827343,2061
-9223372034929034818,Mobile,6823160,2061
-9223372034430784178,Mobile,20055995,2061
-9223372034638158791,Mobile,127001543,2061
-9223372036287977616,Mobile,134740566,2061
-9223372036748306606,Mobile,166696877,2061
-9223372036655013712,Mobile,160481184,2061
-9223372036528247661,Mobile,86981014,2061
-9223372036129834872,Mobile,107735978,2061
-9223372035449361834,Mobile,100580023,2061
-9223372036713972474,Mobile,159017734,2061
-9223372036480797537,Mobile,59189523,2061
-9223372035259956743,Mobile,174169123,2061
-9223372034683373039,Mobile,32121770,2061
-9223372034486441697,Mobile,175740798,2061
-9223372034399550107,Mobile,162125240,2061
-9223372035316951604,Mobile,68869131,2061
-9223372036575412507,Mobile,3289667,2061
-9223372036099449337,Mobile,150552262,2061
-9223372034421392784,Mobile,165487236,2061
-9223372036555528923,Mobile,20272272,2061
-9223372036183710973,Mobile,173422506,2061
-9223372035564239096,Mobile,65086871,2061
-9223372034528173900,Mobile,109826910,2061
-9223372035505476520,Mobile,46818578,2061
